"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Armenia","ARM","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","4.07629079108252","4.00238383270405","4.19878474815867","4.47005922017895","4.71761007576928","5.04216994817142","5.04700753859338","5.06679593398441","5.09896584812768","5.17852682198252","5.47303787875131","5.55577704427801","5.67751578808932","5.64392288485273","5.62857356397658","5.59232641564063","5.59167087272945","5.59449845577013","5.52185089974293","5.25903981876797","5.85004256603366","5.97626935644582","3.07307591196858","1.48126505068149","0.834658400230636","1.07063137682796","0.791189284891887","1.02837424517657","1.08237717168147","0.980113573576873","1.10822389866816","1.13126595678436","0.969248078004875","1.09058915946583","1.18777844481658","1.41835113145182","1.42166863867481","1.65871789920834","1.82971073175472","1.46836268754077","1.41194823962165","1.61963737243634","1.87480572732383","1.81763732627399","1.91144070608534","1.86953338214737","1.79624369214317","1.90951198227831","2.00458066689121","2.16867510548523","2.33479655579943","2.51946122945009","2.61828101845615","2.52966973653139","2.47028185264546","",
"American Samoa","ASM","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0.00297760838494521","0.00286459079320519","0.0027570235174106","0.00265484376244458","0.00255734854103266","0.0024648147691701","0.00237687773340939","0.00229278917803508","0.002212829988272","0.00214408233276158","0.0020884674825613","0.00203923487907337","0.00199366016068901","0.00195118144036214","0.0019114611208808","0.00187430884861207","0.00183952025311799","0.00180720714208263","0.00177784098990186","0.00175886025855246","0.00175275620913887","0.00175247975885879","0.0017552790015973","0.00176000563201802","0.00176625395199322","0.00177386738567425","0.00178211822572309","0.00179121587733754","0.00180089324304855","0.00181067574418773","0.0018216595318335","0.00183523279928059","0.00185164611339481","0.00187034751056746","0.00189114565603843","0.00191405876160398","0.00193851044857132","0.00196432780702444","0.00199167479933876","0.00200960591627982","0.00203148806500762","0.00206859459683091","0.00210433282127901","0.0021383513311237","",
"Antigua and Barbuda","ATG","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","1.59155715348376","1.58507006133263","1.93298769635534","1.95828541232787","1.75309875425396","2.12879274424725","1.93218531413695","2.12959193260468","2.12373902995097","2.09260354108971","2.0615999875994","1.8031392561664","2.28293586478351","1.31980164474697","1.61215745507229","1.62561347556161","1.72692762461883","2.29255934694899","2.48652216965563","2.55981050138176","2.60045032188501","2.59832457759477","2.57437426246817","2.4654275999817","2.63453166374938","2.70131546143806","2.62454749181176","2.72050441219934","2.73297243550793","2.72174408818179","1.81145877829987","1.74315424154386","1.94854086613356","2.10184376765446","2.11384799095517","2.16678599690997","2.43412237606074","2.62655439146186","2.78729255113856","3.16847445142742","3.26887013595874","2.46490293286383","2.59912903965162","2.95012718023256","3.15101672956683","3.25470590209039","3.50009447698652","3.06406685236769","3.15861249807536","3.74983582154897","3.54941968076998","3.58964363447357","3.69452822059457","3.68747053024133","3.79857526767052","",
"Australia","AUS","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","12.8483169425122","12.5550359434181","12.7702511952645","13.276158445441","13.6386140056839","13.9574749874037","14.0169814009834","14.7956736189402","14.3686516227887","14.6177483808736","15.1328137762047","14.9626355099355","15.1195446175237","14.1650824453379","14.3673972878657","15.0705281223224","14.8828062815459","15.346116183635","15.6292969268875","16.3052942189607","16.2738304687782","16.1846920476213","16.1979296438194","16.276281544999","16.4212252101433","16.8117791607854","17.1567625528491","17.4985372932812","18.3860838677391","18.5055078963383","18.5978917642845","18.6995326153179","18.9093269577501","18.6676694689453","19.1634087908315","19.0378039300894","19.0793285754815","19.2389222350972","19.02811960112","18.9151698120932","18.8509537372201","18.480821685778","18.1834489375025","17.5432435542019","16.8873574131124","16.8219551608068","16.8911897350521","16.7209445382487","16.3939979308791","16.1007065925773","15.3043785143331","14.9787241100123","14.530502863688","14.1596700845561","14.0973544987552","",
"Austria","AUT","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","7.09841831204301","7.42222966470688","7.67251561828748","8.0663949861029","7.72518837252821","7.43891299308092","8.15742463345241","7.79583083942112","8.05376138624401","8.39070525238677","8.1449560516664","7.66689435848381","7.3767978938863","7.39079147993033","7.63024579729189","7.82120519736655","7.65661522625318","7.72893726469011","7.53385784667932","7.50043932942646","8.01839056506704","8.4466048587917","7.71751636235958","7.66127139977279","7.6979450154345","8.05921735500444","8.54079090420337","8.47511954318508","8.53656778435533","8.28616307346899","8.32478943567338","8.87460827403329","9.05961266559572","9.625074325029","9.7416827235943","9.77338007389313","9.4660900140664","9.09435455688135","9.04182372977167","8.15744518101481","8.82413428790478","8.6022725227944","8.18751763791919","8.2087562440867","7.71395434498633","7.79423187131705","7.75747687791272","7.96641934826064","7.60710822359904","7.74519365039325","7.05586627765098","7.39223990896623","6.92858132698714","6.40359510066021","6.32278424603578","",
"Azerbaijan","AZE","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","4.66988911553446","4.57617429655779","4.78470541320053","5.09130126139901","5.39001805473624","5.74002689376961","5.82305829441273","5.93711869166036","6.15951741505819","6.29581802908768","6.53768362957552","6.63045024170029","6.64889776722165","6.67672373757701","6.68565816819812","6.69179853526532","6.72196209916843","6.76063036790854","6.64914116938606","6.57205841829705","7.8219979930873","7.5411824570572","6.08252450200148","5.25497678390351","4.54312813053294","4.40867420964625","3.65863712482288","3.49828086626479","3.45974977884494","3.4314991700855","3.57759113386179","3.41713926422724","3.36350565042615","3.61612076608251","3.55156804911816","3.72019280611546","3.76443064157793","3.37022362579096","3.67789898897688","3.12751089916749","2.94181834728393","3.21257348402642","3.47266029417207","3.52686650169203","3.64178419497101","3.57774691556657","3.52696895574541","3.47329869912147","3.49731397232391","3.68923143929596","3.50800312410799","3.69156864195704","3.91289240245969","4.1112835014681","3.81144251153847","",
"Burundi","BDI","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.0165135598136432","0.0161446873611702","0.0160901134822987","0.0166113370714379","0.0173345321701376","0.0175156165549706","0.0177199658169497","0.0178482581756821","0.0176326927194782","0.0195787825946288","0.0185231400098455","0.019360431220754","0.0157431873866523","0.0186751538100641","0.02159763643911","0.0211360969972042","0.0217568712527396","0.0309082666655487","0.0428119292635845","0.0445747633370653","0.0359402418305754","0.0499135935560797","0.0381844416067371","0.043827176478194","0.0451009073735521","0.0418540676087431","0.0448727008918202","0.0445631183441564","0.0463382892297985","0.0471820556700917","0.0452072998120304","0.0355422108973504","0.0326341870292075","0.026280839521612","0.0299699507130413","0.0242510542948156","0.0292923047818543","0.0456757847523743","0.0259474981121343","0.0248556994767115","0.034117411675471","0.0427455176375168","0.0396483854478411","0.0433169105214592","0.0375470437605934","0.0393751391707505","0.043231648947978","0.0474764316842566","0.0654752338347002","0.0624381085920451","0.0733769801401851","0.0692145551715359","0.0698215770067585","0.0693599815916636","0.0689574855425617","",
"Belgium","BEL","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","14.4506231598017","13.3783038059323","14.5213912099692","15.0298715216615","14.863095821004","13.0562816941647","14.0152493927875","13.7353186933782","14.1721752269975","15.0980130543271","13.9757802881804","12.7682249546657","11.9861371956605","11.0042189554686","11.288026469219","11.0382126425752","11.0914990058126","11.0926752091186","11.28496180036","11.3522177220738","11.6194738857627","11.9680611277781","11.7086759610949","11.4730018171496","12.0636308087615","12.0655697339134","12.5344048428628","12.2128973421227","12.4775458374628","12.0249522340127","12.1836556517498","12.225212096938","11.4676730426502","11.8899015654483","11.7049703885478","11.3572144110239","11.0047176903814","10.6264716677489","10.6675992553856","9.93765290266015","10.5458393885377","9.46659728377578","9.27476642514783","9.35170659157785","8.72331187181937","9.08415110044211","8.94429666461985","8.77081443615992","8.79128601300038","8.73127988733552","7.96694296814415","8.2875698190821","7.6776616173853","7.27763098404696","7.30661519351762","",
"Benin","BEN","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.150209278326635","0.115638578561022","0.144191363919361","0.145393811961397","0.145689404701613","0.159516713119814","0.103873058006974","0.118155156681852","0.122394478129148","0.133716447803971","0.136679157587629","0.110491847202305","0.124573088171186","0.119397669256537","0.119113142732634","0.13616094448406","0.118513416976443","0.104493403114588","0.0917996167366001","0.0785292728505638","0.0754712837067041","0.0643481504817758","0.0677840110903756","0.0656256247120152","0.0643155276153259","0.0640138961224377","0.168354803877057","0.20731039521582","0.193755376877406","0.205845703829516","0.214093266343738","0.249449473218799","0.279189715333064","0.303295686756215","0.313564226616338","0.332477109339693","0.443919541179229","0.49124583746046","0.47312305208688","0.492616639306086","0.518653564527383","0.491508351362043","0.454419683203629","0.464168181148386","0.494995287399714","0.511448213359745","0.610993036151454","0.601713652575047","0.666298053345352","0.639872457668903","0.666089321415813","0.502981455061003","0.513056396449261","0.488426291085402","0.487328666439324","",
"Burkina Faso","BFA","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.0404077925189081","0.0397512333131102","0.0389341982775276","0.039513343111307","0.0417268059374888","0.0424720731072722","0.0430688935115637","0.0435077886252565","0.043149854407172","0.0483005152498491","0.04621540321536","0.0431636278230896","0.0391678860935204","0.0415699427198238","0.0391134826233207","0.0367627986977394","0.0435054874637966","0.0600796324133933","0.0573817242949156","0.0463055595255109","0.0357339533478118","0.0492302412696953","0.0410207414369202","0.0419380101508218","0.0445682539299974","0.0446435362379007","0.0481515383623522","0.0744634529586602","0.0686792168149497","0.0698146891280879","0.0731706539893436","0.0829849464835342","0.0853882812864106","0.0921992776321892","0.0791894660751542","0.0817032694873567","0.0799863250308358","0.110310889211461","0.124543742130815","0.117256031897002","0.121305612623944","0.133063992431119","0.15032942321544","0.171824228532949","0.15105767526533","0.209618038878152","0.203332261693596","0.228245053999348","0.264797129779167","0.271887847085997","0.265430526722067","0.292658735345638","0.288261986140856","0.272029919860247","0.274990879570369","",
